,nombre_mpio_dest,lat_dest,lon_dest
1112,GUADUAS,-74.6662023992902,5.20444635
1113,BARRANQUILLA,-74.80130849999999,10.9799669
1114,PEREIRA,-75.69464509999999,4.8142912
1115,"BOGOTÁ, D.C.",,
1116,CALDAS,-75.6303582414391,6.05168765
1117,RIONEGRO,-75.4126728657633,6.1480754
1118,CHIGORODÓ,-76.6359403826695,7.61241355
1119,IBAGUÉ,-75.2430012,4.4446595
1120,GARAGOA,-73.31602438209691,5.08754645
1121,POPAYÁN,-76.6062744,2.4420181
1122,MEDELLÍN,-75.573553,6.2443382000000005
1123,BARRANQUILLA,-74.80130849999999,10.9799669
1124,"BOGOTÁ, D.C.",,
1125,VILLA DE LEYVA,-73.523548,5.6336805
1126,SOGAMOSO,-72.9279328,5.7148307
1127,ANSERMA,-75.7856623,5.2337519
1128,HERVEO,-75.252083643956,5.0345769
1129,PALESTINA,-75.67489022817179,5.0652614
1130,FRESNO,-75.0371423,5.1535058
1131,MEDELLÍN,-75.573553,6.2443382000000005
1132,FALAN,-74.9397798139435,5.08818555
1133,AGUADAS,-75.4575902,5.613112999999999
1134,PUERTO RICO,-75.15309690000001,1.9093919999999998
1135,NEIVA,-75.2794417696023,3.0332673
1136,CALI,-76.5324943,3.4517922999999997
1137,"BOGOTÁ, D.C.",,
1138,CALI,-76.5324943,3.4517922999999997
1139,RIVERA,-75.2582697,2.7779482000000004
1140,IBAGUÉ,-75.2430012,4.4446595
1141,"BOGOTÁ, D.C.",,
1142,"BOGOTÁ, D.C.",,
1143,PITALITO,-76.10213621847221,1.8171631999999998
1144,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1145,"BOGOTÁ, D.C.",,
1146,"BOGOTÁ, D.C.",,
1147,RESTREPO,-73.59681596831891,4.29449375
1148,PUERTO GAITÁN,-72.08295090000001,4.3120724
1149,SAN JOSÉ DEL GUAVIARE,-72.6426515,2.5716141
1150,"BOGOTÁ, D.C.",,
1151,VISTAHERMOSA,-73.74972029999999,3.1259824000000003
1152,CHIPAQUE,-74.0860577629755,4.4073852
1153,COLÓN,-77.29610179999999,1.2137723
1154,POLICARPA,-77.45987740000001,1.6284964
1155,POPAYÁN,-76.6062744,2.4420181
1156,CALI,-76.5324943,3.4517922999999997
1157,CALI,-76.5324943,3.4517922999999997
1158,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
1159,LA BELLEZA,-73.96597659999999,5.858860900000001
1160,SOCORRO,-73.2626198,6.467021599999999
1161,NATAGAIMA,-75.1356821225056,3.53097755
1162,VENADILLO,-74.9396388849071,4.71000035
1163,"BOGOTÁ, D.C.",,
1164,SAN ANTONIO,-75.4780947,3.914082
1165,MEDELLÍN,-75.573553,6.2443382000000005
1166,PROVIDENCIA,,
1167,PUEBLORRICO,-75.8603782124123,5.82192475
1168,SANTA FÉ DE ANTIOQUIA,-75.8277746,6.5564008000000005
1169,ANDES,-75.94516744951859,5.62787175
1170,EL BANCO,-73.97230909999999,8.995375300000001
1171,ALGARROBO,-74.120518108874,10.22268125
1172,CIÉNAGA,-73.9538368494131,10.8567448
1173,CONCORDIA,-74.7586240534815,10.23088415
1174,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1175,PIOJÓ,-75.1332775501873,10.74305375
1176,SANTA MARTA,-73.88035199979392,11.08665565
1177,MELGAR,-74.645158,4.2040453
1178,NATAGAIMA,-75.1356821225056,3.53097755
1179,CHOCONTÁ,-73.6839512,5.1459409
1180,SAN JUAN DEL CESAR,-73.08446070179829,10.81475945
1181,SAN JACINTO,-74.72135156423721,8.251379
1182,MAHATES,-75.1925329345043,10.16794105
1183,"BOGOTÁ, D.C.",,
1184,TIBASOSA,-73.0127908193562,5.74808125
1185,AGUADAS,-75.4575902,5.613112999999999
1186,FILANDIA,-75.6579957,4.6750767
1187,PEREIRA,-75.69464509999999,4.8142912
1188,CHINCHINÁ,-75.5314733,5.035387200000001
1189,PALESTINA,-75.67489022817179,5.0652614
1190,CALI,-76.5324943,3.4517922999999997
1191,NEIVA,-75.2794417696023,3.0332673
1192,SAN VICENTE DEL CAGUÁN,-74.7697347,2.1131213
1193,"BOGOTÁ, D.C.",,
1194,LA MONTAÑITA,-75.43564040000001,1.4817139
1195,"BOGOTÁ, D.C.",,
1196,PUERTO RICO,-75.15309690000001,1.9093919999999998
1197,"BOGOTÁ, D.C.",,
1198,CALI,-76.5324943,3.4517922999999997
1199,"BOGOTÁ, D.C.",,
1200,CHIRIGUANÁ,-73.6016974,9.3636401
1201,RIOHACHA,-72.90697840000001,11.544634
1202,CURUMANÍ,-73.5440609,9.199531599999998
1203,MAICAO,-72.2388947,11.3779233
1204,SABANALARGA,-74.9209378,10.6307159
1205,MEDELLÍN,-75.573553,6.2443382000000005
1206,LORICA,-75.87850891819559,9.189007
1207,BARRANQUILLA,-74.80130849999999,10.9799669
1208,SAN BERNARDO DEL VIENTO,-75.9536761,9.353219000000001
1209,CHINÚ,-75.3866274941264,9.02310485
1210,ISTMINA,-76.90129562571559,4.8293148
1211,TURBO,-76.728545,8.0950848
1212,GARZÓN,-75.5551444935525,2.1625834999999998
1213,PALESTINA,-76.1311882,1.7229505
1214,BARRANQUILLA,-74.80130849999999,10.9799669
1215,BARRANQUILLA,-74.80130849999999,10.9799669
1216,BARRANQUILLA,-74.80130849999999,10.9799669
1217,BARRANQUILLA,-74.80130849999999,10.9799669
1218,SANTA MARTA,-73.88035199979392,11.08665565
1219,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1220,VALLEDUPAR,-73.3757933882845,10.34311145
1221,SAN JACINTO,-74.72135156423721,8.251379
1222,SAN JUAN DEL CESAR,-73.08446070179829,10.81475945
1223,YOPAL,-72.3936931,5.3356662
1224,YOPAL,-72.3936931,5.3356662
1225,GRANADA,-73.7051174,3.548259
1226,GRANADA,-73.7051174,3.548259
1227,SAN ANDRÉS DE TUMACO,-78.50193730000001,2.2830077
1228,NARIÑO,-75.17625,5.609179
1229,BUCARAMANGA,-73.11728690000001,7.111461099999999
1230,CHINCHINÁ,-75.5314733,5.035387200000001
1231,SUÁREZ,-74.8137718989682,4.0789922999999995
1232,LA UNIÓN,-76.1031689,4.5318814000000005
1233,CALI,-76.5324943,3.4517922999999997
1234,SOGAMOSO,-72.9279328,5.7148307
1235,COVEÑAS,-75.63978929331199,9.41146205
1236,MEDELLÍN,-75.573553,6.2443382000000005
1237,CALI,-76.5324943,3.4517922999999997
1238,"BOGOTÁ, D.C.",,
1239,CARTAGO,-75.93193308901691,4.71133845
1240,VITERBO,-75.8860540141681,5.0379416
1241,MAJAGUAL,-74.7294456413385,8.56187075
1242,SAN BENITO ABAD,-75.0269099,8.9293556
1243,SAMPUÉS,-75.3520478985098,9.15772275
1244,SAN BENITO ABAD,-75.0269099,8.9293556
1245,TOLÚ VIEJO,,
1246,MONTERÍA,-75.887029,8.7558921
1247,LORICA,-75.87850891819559,9.189007
1248,MAGANGUÉ,-74.7992531184879,9.1427203
1249,BARRANQUILLA,-74.80130849999999,10.9799669
1250,MONTERÍA,-75.887029,8.7558921
1251,BOSCONIA,-73.8587145291547,9.9284449
1252,DAGUA,-76.7228927151123,3.65186675
1253,MEDELLÍN,-75.573553,6.2443382000000005
1254,SOPÓ,-73.9402018,4.9089313
1255,GUADALUPE,-73.3953837075083,6.23740655
1256,YOPAL,-72.3936931,5.3356662
1257,"BOGOTÁ, D.C.",,
1258,"BOGOTÁ, D.C.",,
1259,QUINCHÍA,-75.70831233210392,5.3264086
1260,PEREIRA,-75.69464509999999,4.8142912
1261,"BOGOTÁ, D.C.",,
1262,CHINCHINÁ,-75.5314733,5.035387200000001
1263,SAN SEBASTIÁN DE MARIQUITA,,
1264,PALESTINA,-75.67489022817179,5.0652614
1265,"BOGOTÁ, D.C.",,
1266,PUERTO LÓPEZ,-72.9584671,4.085013
1267,MEDELLÍN,-75.573553,6.2443382000000005
1268,CALI,-76.5324943,3.4517922999999997
1269,CHACHAGÜÍ,-77.2743657529271,1.4051167
1270,MONTENEGRO,-75.75070809999998,4.5664176
1271,RESTREPO,-76.5222535,3.8220089999999995
1272,LEBRIJA,-73.21489509999999,7.1150765
1273,MATANZA,-73.0578702952521,7.2799805
1274,"BOGOTÁ, D.C.",,
1275,TENZA,-73.4173608618348,5.07638215
1276,FACATATIVÁ,-74.35412840000001,4.8097329
1277,"BOGOTÁ, D.C.",,
1278,PLATO,-74.7820016,9.7904163
1279,MANAURE,-72.60433371486391,11.625262
1280,TULUÁ,-76.0448661084283,4.03756405
1281,FLORIDA,-76.2370118,3.3256006
1282,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1283,BARRANQUILLA,-74.80130849999999,10.9799669
1284,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1285,CALARCÁ,-75.64028929999999,4.5299057000000005
1286,SANTA MARTA,-73.88035199979392,11.08665565
1287,GUATAPÉ,-75.1668834631162,6.2525941
1288,MONTERÍA,-75.887029,8.7558921
1289,SAN RAFAEL,-75.01412507491351,6.30743165
1290,SOPETRÁN,-75.7263733529438,6.5175257
1291,CALAMAR,-74.9146691,10.2526122
1292,"BOGOTÁ, D.C.",,
1293,COVEÑAS,-75.63978929331199,9.41146205
1294,VILLA DE LEYVA,-73.523548,5.6336805
1295,SAN BENITO ABAD,-75.0269099,8.9293556
1296,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1297,BUCARAMANGA,-73.11728690000001,7.111461099999999
1298,VILLAVICENCIO,-73.6206667,4.1315113
1299,ALBÁN,-74.4384462,4.8780617
1300,NOCAIMA,-74.3798577676179,5.0637763
1301,NOCAIMA,-74.3798577676179,5.0637763
1302,SINCELEJO,-75.4329805907975,9.31542935
1303,MAHATES,-75.1925329345043,10.16794105
1304,BARRANQUILLA,-74.80130849999999,10.9799669
1305,PUERTO COLOMBIA,-74.955414,10.989129199999999
1306,EL BANCO,-73.97230909999999,8.995375300000001
1307,BARRANQUILLA,-74.80130849999999,10.9799669
1308,MONTERÍA,-75.887029,8.7558921
1309,MONIQUIRÁ,-73.5440979007064,5.86870335
1310,MONIQUIRÁ,-73.5440979007064,5.86870335
1311,VILLA DE LEYVA,-73.523548,5.6336805
1312,SAN EDUARDO,-72.6214803,5.398105200000001
1313,"BOGOTÁ, D.C.",,
1314,CÚCUTA,-72.5080387,7.8971458
1315,"BOGOTÁ, D.C.",,
1316,SAN GIL,-73.1312353,6.5552856
1317,"BOGOTÁ, D.C.",,
1318,GUADALAJARA DE BUGA,-76.302013,3.9000578000000004
1319,"BOGOTÁ, D.C.",,
1320,MONIQUIRÁ,-73.5440979007064,5.86870335
1321,PALESTINA,-75.67489022817179,5.0652614
1322,SANTA BÁRBARA,-75.57777661034021,5.87213125
1323,RISARALDA,-75.7729199,5.5163574
1324,LA DORADA,-74.6787234886909,5.53219675
1325,NEIVA,-75.2794417696023,3.0332673
1326,"BOGOTÁ, D.C.",,
1327,PITALITO,-76.10213621847221,1.8171631999999998
1328,BOSCONIA,-73.8587145291547,9.9284449
1329,SANTA MARTA,-73.88035199979392,11.08665565
1330,SANTA MARTA,-73.88035199979392,11.08665565
1331,"BOGOTÁ, D.C.",,
1332,VALLEDUPAR,-73.3757933882845,10.34311145
1333,RIONEGRO,-75.4126728657633,6.1480754
1334,RIOHACHA,-72.90697840000001,11.544634
1335,BARRANQUILLA,-74.80130849999999,10.9799669
1336,"BOGOTÁ, D.C.",,
1337,BARRANQUILLA,-74.80130849999999,10.9799669
1338,FONSECA,-72.7820258353363,10.84200945
1339,SANTA MARTA,-73.88035199979392,11.08665565
1340,RIOHACHA,-72.90697840000001,11.544634
1341,MANAURE BALCÓN DEL CESAR,-73.0270699,10.391041099999999
1342,OCAÑA,-73.36701059999999,8.1758238
1343,ARBOLETES,-76.41948384821279,8.6660255
1344,MEDELLÍN,-75.573553,6.2443382000000005
1345,BARRANQUILLA,-74.80130849999999,10.9799669
1346,BARRANQUILLA,-74.80130849999999,10.9799669
1347,"BOGOTÁ, D.C.",,
1348,CIUDAD BOLÍVAR,-76.02086659999999,5.8500342000000005
1349,RIVERA,-75.2582697,2.7779482000000004
1350,SANTA MARTA,-73.88035199979392,11.08665565
1351,SANTA MARTA,-73.88035199979392,11.08665565
1352,BARRANQUILLA,-74.80130849999999,10.9799669
1353,SANTA MARTA,-73.88035199979392,11.08665565
1354,BARRANQUILLA,-74.80130849999999,10.9799669
1355,"BOGOTÁ, D.C.",,
1356,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1357,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1358,PARATEBUENO,-73.15608963781979,4.47890955
1359,"BOGOTÁ, D.C.",,
1360,SAN CARLOS DE GUAROA,,
1361,MONTERREY,-72.8967215,4.8764494
1362,CASTILLA LA NUEVA,-73.68928050000001,3.8275343
1363,"BOGOTÁ, D.C.",,
1364,RESTREPO,-73.59681596831891,4.29449375
1365,"BOGOTÁ, D.C.",,
1366,VILLANUEVA,-72.48205279999999,5.1111561
1367,VISTAHERMOSA,-73.74972029999999,3.1259824000000003
1368,PUERTO LÓPEZ,-72.9584671,4.085013
1369,"BOGOTÁ, D.C.",,
1370,"BOGOTÁ, D.C.",,
1371,PUERTO LÓPEZ,-72.9584671,4.085013
1372,"BOGOTÁ, D.C.",,
1373,"BOGOTÁ, D.C.",,
1374,YACUANQUER,-77.4017561,1.1158819
1375,PEREIRA,-75.69464509999999,4.8142912
1376,"BOGOTÁ, D.C.",,
1377,PUERTO CARREÑO,-67.48946670000001,6.1879710999999995
1378,CHINÁCOTA,-72.59748920692759,7.577922900000001
1379,MANIZALES,-75.5173198,5.068110400000001
1380,"BOGOTÁ, D.C.",,
1381,"BOGOTÁ, D.C.",,
1382,QUIMBAYA,-75.8023799136515,4.613238099999999
1383,MEDELLÍN,-75.573553,6.2443382000000005
1384,"BOGOTÁ, D.C.",,
1385,RIOHACHA,-72.90697840000001,11.544634
1386,VITERBO,-75.8860540141681,5.0379416
1387,MANIZALES,-75.5173198,5.068110400000001
1388,MANIZALES,-75.5173198,5.068110400000001
1389,MONTENEGRO,-75.75070809999998,4.5664176
1390,SALENTO,-75.569799,4.6373012000000005
1391,SAN GIL,-73.1312353,6.5552856
1392,SAN GIL,-73.1312353,6.5552856
1393,SAN MARCOS,-75.1307644,8.661860899999999
1394,PALMITO,-75.5415152,9.3332434
1395,MAICAO,-72.2388947,11.3779233
1396,"BOGOTÁ, D.C.",,
1397,BARRANQUILLA,-74.80130849999999,10.9799669
1398,SAMPUÉS,-75.3520478985098,9.15772275
1399,"BOGOTÁ, D.C.",,
1400,"BOGOTÁ, D.C.",,
1401,BUENAVENTURA,-76.9807757700535,3.6707494
1402,ITAGÜÍ,-75.61433045013258,6.17648765
1403,CAUCASIA,-75.0452149149027,7.82747905
1404,"BOGOTÁ, D.C.",,
1405,SANTA BÁRBARA,-75.57777661034021,5.87213125
1406,TÁMESIS,-75.7322397506356,5.67502205
1407,MEDELLÍN,-75.573553,6.2443382000000005
1408,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1409,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1410,CANTAGALLO,-73.9150265,7.378000699999999
1411,SAN ONOFRE,-75.5234228,9.738626400000001
1412,SAN PELAYO,-75.83747690000001,8.957217800000002
1413,MAGANGUÉ,-74.7992531184879,9.1427203
1414,BARRANQUILLA,-74.80130849999999,10.9799669
1415,"BOGOTÁ, D.C.",,
1416,"BOGOTÁ, D.C.",,
1417,MEDELLÍN,-75.573553,6.2443382000000005
1418,PALESTINA,-75.67489022817179,5.0652614
1419,TULUÁ,-76.0448661084283,4.03756405
1420,LA VEGA,-76.30636379999999,1.0910303
1421,AGUACHICA,-73.6214038056006,8.24811845
1422,ARIGUANÍ,-74.0599546310224,9.800546699999998
1423,MANAURE BALCÓN DEL CESAR,-73.0270699,10.391041099999999
1424,MEDELLÍN,-75.573553,6.2443382000000005
1425,CONDOTO,-76.5114837174094,5.09567995
1426,RÍO QUITO,-76.73925109999999,5.4834167
1427,"BOGOTÁ, D.C.",,
1428,RIVERA,-75.2582697,2.7779482000000004
1429,MAICAO,-72.2388947,11.3779233
1430,DIBULLA,-73.4472323664315,11.082954199999998
1431,BARRANQUILLA,-74.80130849999999,10.9799669
1432,DIBULLA,-73.4472323664315,11.082954199999998
1433,PUERTO GAITÁN,-72.08295090000001,4.3120724
1434,ACACÍAS,-73.7583005,3.9861122000000004
1435,GUAITARILLA,-77.5483421,1.1305245000000002
1436,"BOGOTÁ, D.C.",,
1437,LA FLORIDA,-77.4044845,1.2986073999999999
1438,CALI,-76.5324943,3.4517922999999997
1439,CALI,-76.5324943,3.4517922999999997
1440,MEDELLÍN,-75.573553,6.2443382000000005
1441,DUITAMA,-73.0338939,5.8277055
1442,CHINÁCOTA,-72.59748920692759,7.577922900000001
1443,MEDELLÍN,-75.573553,6.2443382000000005
1444,PEREIRA,-75.69464509999999,4.8142912
1445,MONTENEGRO,-75.75070809999998,4.5664176
1446,CALI,-76.5324943,3.4517922999999997
1447,IBAGUÉ,-75.2430012,4.4446595
1448,PEREIRA,-75.69464509999999,4.8142912
1449,FILANDIA,-75.6579957,4.6750767
1450,CALIMA,-76.4999017280985,3.4848866999999997
1451,MONTENEGRO,-75.75070809999998,4.5664176
1452,QUIMBAYA,-75.8023799136515,4.613238099999999
1453,QUIMBAYA,-75.8023799136515,4.613238099999999
1454,CALI,-76.5324943,3.4517922999999997
1455,PUEBLO RICO,-76.0301985,5.2216214999999995
1456,"BOGOTÁ, D.C.",,
1457,LOS SANTOS,-73.10182059999998,6.7559026
1458,SAN ANTERO,-75.7595056,9.373016
1459,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1460,BUCARAMANGA,-73.11728690000001,7.111461099999999
1461,LORICA,-75.87850891819559,9.189007
1462,SAN BENITO ABAD,-75.0269099,8.9293556
1463,SAN PEDRO,-75.0335463392267,9.39663005
1464,SANTIAGO DE TOLÚ,-75.58417940000001,9.5241138
1465,LÉRIDA,-74.9077648,4.863232900000001
1466,IBAGUÉ,-75.2430012,4.4446595
1467,"BOGOTÁ, D.C.",,
1468,MEDELLÍN,-75.573553,6.2443382000000005
1469,JAMUNDÍ,-76.618841826802,3.22475455
1470,DAGUA,-76.7228927151123,3.65186675
1471,JAMUNDÍ,-76.618841826802,3.22475455
1472,BARRANCAS,-72.6961176191123,10.9782843
1473,CURUMANÍ,-73.5440609,9.199531599999998
1474,ARMENIA,-75.7870472,6.1561777
1475,"BOGOTÁ, D.C.",,
1476,CALI,-76.5324943,3.4517922999999997
1477,PLATO,-74.7820016,9.7904163
1478,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1479,ARMENIA,-75.7396016646567,4.4923898
1480,PEREIRA,-75.69464509999999,4.8142912
1481,MEDELLÍN,-75.573553,6.2443382000000005
1482,ARANZAZU,-75.4613816960263,5.2791449
1483,CALI,-76.5324943,3.4517922999999997
1484,CALI,-76.5324943,3.4517922999999997
1485,"BOGOTÁ, D.C.",,
1486,"BOGOTÁ, D.C.",,
1487,"BOGOTÁ, D.C.",,
1488,GRANADA,-73.7051174,3.548259
1489,"BOGOTÁ, D.C.",,
1490,"BOGOTÁ, D.C.",,
1491,CALAMAR,-72.6544681,1.9601826
1492,"BOGOTÁ, D.C.",,
1493,IPIALES,-77.3611063718615,0.6328242
1494,ZARZAL,-76.0568885033836,4.366941099999999
1495,COPACABANA,-75.49786997389141,6.3600462
1496,BUCARAMANGA,-73.11728690000001,7.111461099999999
1497,CHIQUINQUIRÁ,-73.7737122500415,5.62955415
1498,MELGAR,-74.645158,4.2040453
1499,BUCARAMANGA,-73.11728690000001,7.111461099999999
1500,SAN ANDRÉS,,
1501,BARBOSA,-73.6124368,5.9326035
1502,GIRARDOT,-74.8015665,4.306643
1503,SANTA MARTA,-73.88035199979392,11.08665565
1504,RICAURTE,-74.7718165,4.2777357
1505,GARAGOA,-73.31602438209691,5.08754645
1506,"BOGOTÁ, D.C.",,
1507,BARRANCABERMEJA,-73.75919805296999,7.02691215
1508,CALI,-76.5324943,3.4517922999999997
1509,PEREIRA,-75.69464509999999,4.8142912
1510,RESTREPO,-76.5222535,3.8220089999999995
1511,CÚCUTA,-72.5080387,7.8971458
1512,CALIFORNIA,-76.4732713,2.9067539
1513,MÁLAGA,-72.7324563,6.699661
1514,BUCARAMANGA,-73.11728690000001,7.111461099999999
1515,SAN ANTONIO,-75.4780947,3.914082
1516,CALI,-76.5324943,3.4517922999999997
1517,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
1518,DAGUA,-76.7228927151123,3.65186675
1519,SOGAMOSO,-72.9279328,5.7148307
1520,"BOGOTÁ, D.C.",,
1521,YOPAL,-72.3936931,5.3356662
1522,RIOSUCIO,-75.7710303485185,5.4495362
1523,CALI,-76.5324943,3.4517922999999997
1524,PALESTINA,-75.67489022817179,5.0652614
1525,LA DORADA,-74.6787234886909,5.53219675
1526,PEREIRA,-75.69464509999999,4.8142912
1527,"BOGOTÁ, D.C.",,
1528,SANTA MARTA,-73.88035199979392,11.08665565
1529,GUAMAL,-74.2261281,9.1445344
1530,JUAN DE ACOSTA,-75.03470390000001,10.8291974
1531,MEDELLÍN,-75.573553,6.2443382000000005
1532,RIOHACHA,-72.90697840000001,11.544634
1533,VILLAVICENCIO,-73.6206667,4.1315113
1534,MELGAR,-74.645158,4.2040453
1535,CHÍA,-74.05992859999999,4.861297599999999
1536,"BOGOTÁ, D.C.",,
1537,MOMPÓS,-74.56580651572699,9.1459356
1538,BARRANQUILLA,-74.80130849999999,10.9799669
1539,FLORESTA,-72.9185225160712,5.85878695
1540,SAN MARTÍN,-73.68910799999999,3.6884667999999996
1541,MONTENEGRO,-75.75070809999998,4.5664176
1542,SUPÍA,-75.6679046,5.4541582
1543,"BOGOTÁ, D.C.",,
1544,PASTO,-77.27825159999999,1.2146286
1545,"BOGOTÁ, D.C.",,
1546,PASTO,-77.27825159999999,1.2146286
1547,CALI,-76.5324943,3.4517922999999997
1548,BARRANQUILLA,-74.80130849999999,10.9799669
1549,LA JAGUA DE IBIRICO,-73.3328147,9.5613975
1550,BARRANQUILLA,-74.80130849999999,10.9799669
1551,BUCARAMANGA,-73.11728690000001,7.111461099999999
1552,COVEÑAS,-75.63978929331199,9.41146205
1553,CERETÉ,-75.8423945657266,8.888417800000001
1554,TIERRALTA,-76.2248678226981,7.84705275
1555,AIPE,-75.2945677922753,3.2386692000000004
1556,BARRANQUILLA,-74.80130849999999,10.9799669
1557,DIBULLA,-73.4472323664315,11.082954199999998
1558,DIBULLA,-73.4472323664315,11.082954199999998
1559,"BOGOTÁ, D.C.",,
1560,SAN MARTÍN,-73.68910799999999,3.6884667999999996
1561,SAN ANDRÉS DE TUMACO,-78.50193730000001,2.2830077
1562,GUAITARILLA,-77.5483421,1.1305245000000002
1563,PUERRES,-77.50367659999999,0.8835076999999999
1564,CHACHAGÜÍ,-77.2743657529271,1.4051167
1565,SAN PEDRO DE CARTAGO,-77.101325044183,1.5384785
1566,CHINÁCOTA,-72.59748920692759,7.577922900000001
1567,MANIZALES,-75.5173198,5.068110400000001
1568,"BOGOTÁ, D.C.",,
1569,CALI,-76.5324943,3.4517922999999997
1570,NEIVA,-75.2794417696023,3.0332673
1571,"BOGOTÁ, D.C.",,
1572,MANIZALES,-75.5173198,5.068110400000001
1573,ARMENIA,-75.7396016646567,4.4923898
1574,SAN ANDRÉS,,
1575,SANTA MARTA,-73.88035199979392,11.08665565
1576,CÚCUTA,-72.5080387,7.8971458
1577,GALERAS,-75.0487747,9.1606864
1578,CAIMITO,-75.1163176,8.790591000000001
1579,TUCHÍN,-75.5525344330417,9.2183344
1580,LOS PALMITOS,-75.2681334,9.380552900000001
1581,LA CUMBRE,-76.5784992086779,3.6962998
1582,ARMENIA,-75.7396016646567,4.4923898
1583,LETICIA,-70.0885162871149,-3.58082345
1584,"BOGOTÁ, D.C.",,
1585,GUARNE,-75.4392567939736,6.272654
1586,SANTA FÉ DE ANTIOQUIA,-75.8277746,6.5564008000000005
1587,RIONEGRO,-75.4126728657633,6.1480754
1588,RIONEGRO,-75.4126728657633,6.1480754
1589,RIONEGRO,-75.4126728657633,6.1480754
1590,"BOGOTÁ, D.C.",,
1591,LIBORINA,-75.787421501119,6.72352865
1592,COCORNÁ,-75.1362078336584,6.00398715
1593,NECOCLÍ,-76.781487,8.4233906
1594,SANTA FÉ DE ANTIOQUIA,-75.8277746,6.5564008000000005
1595,HISPANIA,-75.91561016218199,5.79761205
1596,FREDONIA,-75.6908071247597,5.87507465
1597,SANTIAGO DE TOLÚ,-75.58417940000001,9.5241138
1598,SAN ESTANISLAO,-75.2067235181544,10.367595699999999
1599,MAICAO,-72.2388947,11.3779233
1600,ARIGUANÍ,-74.0599546310224,9.800546699999998
1601,MEDELLÍN,-75.573553,6.2443382000000005
1602,CALI,-76.5324943,3.4517922999999997
1603,QUIBDÓ,-76.6540463,5.684570900000001
1604,MEDELLÍN,-75.573553,6.2443382000000005
1605,MEDELLÍN,-75.573553,6.2443382000000005
1606,"BOGOTÁ, D.C.",,
1607,ANZOÁTEGUI,-75.09387480000001,4.6312166
1608,RETIRO,-75.502611,6.0572745
1609,SUCRE,-76.5246736278086,3.44721985
1610,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
1611,MANIZALES,-75.5173198,5.068110400000001
1612,CÚCUTA,-72.5080387,7.8971458
1613,GUADALUPE,-73.3953837075083,6.23740655
1614,PÁCORA,-75.4857425,5.568679
1615,ANAPOIMA,-74.5249304448066,4.5638824
1616,COVEÑAS,-75.63978929331199,9.41146205
1617,"BOGOTÁ, D.C.",,
1618,CALI,-76.5324943,3.4517922999999997
1619,ACACÍAS,-73.7583005,3.9861122000000004
1620,"BOGOTÁ, D.C.",,
1621,"BOGOTÁ, D.C.",,
1622,ALTAMIRA,-75.7874126,2.0644
1623,"BOGOTÁ, D.C.",,
1624,YAGUARÁ,-75.5199613469619,2.63616895
1625,FLORENCIA,-75.6081197626811,1.7554212
1626,ALGECIRAS,-75.316688,2.5246661
1627,ÍQUIRA,-75.63520820000001,2.6499277
1628,VILLA DE LEYVA,-73.523548,5.6336805
1629,MEDELLÍN,-75.573553,6.2443382000000005
1630,"BOGOTÁ, D.C.",,
1631,ACACÍAS,-73.7583005,3.9861122000000004
1632,TONA,-72.9602124126953,7.15363455
1633,CÚCUTA,-72.5080387,7.8971458
1634,CÁCHIRA,-73.0485225,7.741900099999999
1635,JAMUNDÍ,-76.618841826802,3.22475455
1636,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1637,"BOGOTÁ, D.C.",,
1638,LURUACO,-75.1418680418261,10.6332465
1639,CALAMAR,-74.9146691,10.2526122
1640,MONTERÍA,-75.887029,8.7558921
1641,CIÉNAGA,-73.9538368494131,10.8567448
1642,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1643,BUCARAMANGA,-73.11728690000001,7.111461099999999
1644,NOCAIMA,-74.3798577676179,5.0637763
1645,SANTA MARTA,-73.88035199979392,11.08665565
1646,VILLAVICENCIO,-73.6206667,4.1315113
1647,FLANDES,-74.8386046019764,4.240466400000001
1648,GUAMAL,-74.2261281,9.1445344
1649,MAHATES,-75.1925329345043,10.16794105
1650,TURBO,-76.728545,8.0950848
1651,VILLANUEVA,-74.17475879999999,7.4533494000000005
1652,PUENTE NACIONAL,-73.6791439,5.8770587999999995
1653,VÉLEZ,-73.6729598,6.0123632
1654,LÍBANO,-75.0647738,4.9229399
1655,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
1656,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1657,DOSQUEBRADAS,-75.672696893989,4.839737400000001
