,ciudad_origen,lat_origen,lon_origen
1264,Manizales,-75.5173198,5.068110400000001
1265,Neiva,-75.2794417696023,3.0332673
1266,Villavicencio,-73.6206667,4.1315113
1267,Villavicencio,-73.6206667,4.1315113
1268,Pasto,-77.27825159999999,1.2146286
1269,Pasto,-77.27825159999999,1.2146286
1270,Armenia,44.6736646,40.7696272
1271,Armenia,44.6736646,40.7696272
1272,Bucaramanga,-73.11728690000001,7.111461099999999
1273,Bucaramanga,-73.11728690000001,7.111461099999999
1274,Florencia,11.2555757,43.769871200000004
1275,Bogotá,-74.0760439,4.59808
1276,Bogotá,-74.0760439,4.59808
1277,Florencia,11.2555757,43.769871200000004
1278,Riohacha,-72.90697840000001,11.544634
1279,Riohacha,-72.90697840000001,11.544634
1280,Cali,-76.5324943,3.4517922999999997
1281,Cali,-76.5324943,3.4517922999999997
1282,San Andrés,-90.45208303237891,17.391202800000002
1283,San Andrés,-90.45208303237891,17.391202800000002
1284,San Andrés,-90.45208303237891,17.391202800000002
1285,Medellín,-75.573553,6.2443382000000005
1286,Medellín,-75.573553,6.2443382000000005
1287,Medellín,-75.573553,6.2443382000000005
1288,Medellín,-75.573553,6.2443382000000005
1289,Medellín,-75.573553,6.2443382000000005
1290,Medellín,-75.573553,6.2443382000000005
1291,Barranquilla,-74.80130849999999,10.9799669
1292,Barranquilla,-74.80130849999999,10.9799669
1293,Barranquilla,-74.80130849999999,10.9799669
1294,Barranquilla,-74.80130849999999,10.9799669
1295,Barranquilla,-74.80130849999999,10.9799669
1296,Barranquilla,-74.80130849999999,10.9799669
1297,Barranquilla,-74.80130849999999,10.9799669
1298,Bogotá,-74.0760439,4.59808
1299,Bogotá,-74.0760439,4.59808
1300,Bogotá,-74.0760439,4.59808
1301,Bogotá,-74.0760439,4.59808
1302,Cartagena,-1.0006184,37.6267868
1303,Cartagena,-1.0006184,37.6267868
1304,Cartagena,-1.0006184,37.6267868
1305,Cartagena,-1.0006184,37.6267868
1306,Cartagena,-1.0006184,37.6267868
1307,Cartagena,-1.0006184,37.6267868
1308,Cartagena,-1.0006184,37.6267868
1309,Tunja,-73.361362,5.532363200000001
1310,Tunja,-73.361362,5.532363200000001
1311,Tunja,-73.361362,5.532363200000001
1312,Tunja,-73.361362,5.532363200000001
1313,Tunja,-73.361362,5.532363200000001
1314,Tunja,-73.361362,5.532363200000001
1315,Tunja,-73.361362,5.532363200000001
1316,Tunja,-73.361362,5.532363200000001
1317,Tunja,-73.361362,5.532363200000001
1318,Tunja,-73.361362,5.532363200000001
1319,Tunja,-73.361362,5.532363200000001
1320,Tunja,-73.361362,5.532363200000001
1321,Manizales,-75.5173198,5.068110400000001
1322,Manizales,-75.5173198,5.068110400000001
1323,Manizales,-75.5173198,5.068110400000001
1324,Manizales,-75.5173198,5.068110400000001
1325,Florencia,11.2555757,43.769871200000004
1326,Florencia,11.2555757,43.769871200000004
1327,Florencia,11.2555757,43.769871200000004
1328,Valledupar,-73.3757933882845,10.34311145
1329,Valledupar,-73.3757933882845,10.34311145
1330,Valledupar,-73.3757933882845,10.34311145
1331,Valledupar,-73.3757933882845,10.34311145
1332,Valledupar,-73.3757933882845,10.34311145
1333,Valledupar,-73.3757933882845,10.34311145
1334,Valledupar,-73.3757933882845,10.34311145
1335,Valledupar,-73.3757933882845,10.34311145
1336,Valledupar,-73.3757933882845,10.34311145
1337,Valledupar,-73.3757933882845,10.34311145
1338,Valledupar,-73.3757933882845,10.34311145
1339,Valledupar,-73.3757933882845,10.34311145
1340,Valledupar,-73.3757933882845,10.34311145
1341,Valledupar,-73.3757933882845,10.34311145
1342,Valledupar,-73.3757933882845,10.34311145
1343,Monteria,-75.887029,8.7558921
1344,Monteria,-75.887029,8.7558921
1345,Monteria,-75.887029,8.7558921
1346,Monteria,-75.887029,8.7558921
1347,Monteria,-75.887029,8.7558921
1348,Quibdó,-76.6540463,5.684570900000001
1349,Neiva,-75.2794417696023,3.0332673
1350,Riohacha,-72.90697840000001,11.544634
1351,Riohacha,-72.90697840000001,11.544634
1352,Riohacha,-72.90697840000001,11.544634
1353,Riohacha,-72.90697840000001,11.544634
1354,Riohacha,-72.90697840000001,11.544634
1355,Santa Marta,-88.6118965,17.0920157
1356,Santa Marta,-88.6118965,17.0920157
1357,Santa Marta,-88.6118965,17.0920157
1358,Villavicencio,-73.6206667,4.1315113
1359,Villavicencio,-73.6206667,4.1315113
1360,Villavicencio,-73.6206667,4.1315113
1361,Villavicencio,-73.6206667,4.1315113
1362,Villavicencio,-73.6206667,4.1315113
1363,Villavicencio,-73.6206667,4.1315113
1364,Villavicencio,-73.6206667,4.1315113
1365,Villavicencio,-73.6206667,4.1315113
1366,Villavicencio,-73.6206667,4.1315113
1367,Villavicencio,-73.6206667,4.1315113
1368,Villavicencio,-73.6206667,4.1315113
1369,Villavicencio,-73.6206667,4.1315113
1370,Villavicencio,-73.6206667,4.1315113
1371,Villavicencio,-73.6206667,4.1315113
1372,Villavicencio,-73.6206667,4.1315113
1373,Villavicencio,-73.6206667,4.1315113
1374,Pasto,-77.27825159999999,1.2146286
1375,Pasto,-77.27825159999999,1.2146286
1376,Pasto,-77.27825159999999,1.2146286
1377,Cúcuta,-72.5080387,7.8971458
1378,Cúcuta,-72.5080387,7.8971458
1379,Armenia,44.6736646,40.7696272
1380,Armenia,44.6736646,40.7696272
1381,Armenia,44.6736646,40.7696272
1382,Armenia,44.6736646,40.7696272
1383,Armenia,44.6736646,40.7696272
1384,Armenia,44.6736646,40.7696272
1385,Armenia,44.6736646,40.7696272
1386,Pereira,-75.69464509999999,4.8142912
1387,Pereira,-75.69464509999999,4.8142912
1388,Pereira,-75.69464509999999,4.8142912
1389,Pereira,-75.69464509999999,4.8142912
1390,Pereira,-75.69464509999999,4.8142912
1391,Bucaramanga,-73.11728690000001,7.111461099999999
1392,Bucaramanga,-73.11728690000001,7.111461099999999
1393,Sincelejo,-75.4329805907975,9.31542935
1394,Sincelejo,-75.4329805907975,9.31542935
1395,Sincelejo,-75.4329805907975,9.31542935
1396,Sincelejo,-75.4329805907975,9.31542935
1397,Sincelejo,-75.4329805907975,9.31542935
1398,Sincelejo,-75.4329805907975,9.31542935
1399,Sincelejo,-75.4329805907975,9.31542935
1400,Ibagué,-75.2430012,4.4446595
1401,Cali,-76.5324943,3.4517922999999997
1402,Medellín,-75.573553,6.2443382000000005
1403,Medellín,-75.573553,6.2443382000000005
1404,Medellín,-75.573553,6.2443382000000005
1405,Medellín,-75.573553,6.2443382000000005
1406,Medellín,-75.573553,6.2443382000000005
1407,Barranquilla,-74.80130849999999,10.9799669
1408,Barranquilla,-74.80130849999999,10.9799669
1409,Barranquilla,-74.80130849999999,10.9799669
1410,Cartagena,-1.0006184,37.6267868
1411,Cartagena,-1.0006184,37.6267868
1412,Cartagena,-1.0006184,37.6267868
1413,Cartagena,-1.0006184,37.6267868
1414,Cartagena,-1.0006184,37.6267868
1415,Tunja,-73.361362,5.532363200000001
1416,Manizales,-75.5173198,5.068110400000001
1417,Manizales,-75.5173198,5.068110400000001
1418,Manizales,-75.5173198,5.068110400000001
1419,Manizales,-75.5173198,5.068110400000001
1420,Popayán,-76.6062744,2.4420181
1421,Valledupar,-73.3757933882845,10.34311145
1422,Valledupar,-73.3757933882845,10.34311145
1423,Valledupar,-73.3757933882845,10.34311145
1424,Quibdó,-76.6540463,5.684570900000001
1425,Quibdó,-76.6540463,5.684570900000001
1426,Quibdó,-76.6540463,5.684570900000001
1427,Neiva,-75.2794417696023,3.0332673
1428,Neiva,-75.2794417696023,3.0332673
1429,Riohacha,-72.90697840000001,11.544634
1430,Riohacha,-72.90697840000001,11.544634
1431,Riohacha,-72.90697840000001,11.544634
1432,Santa Marta,-88.6118965,17.0920157
1433,Villavicencio,-73.6206667,4.1315113
1434,Villavicencio,-73.6206667,4.1315113
1435,Pasto,-77.27825159999999,1.2146286
1436,Pasto,-77.27825159999999,1.2146286
1437,Pasto,-77.27825159999999,1.2146286
1438,Pasto,-77.27825159999999,1.2146286
1439,Pasto,-77.27825159999999,1.2146286
1440,Cúcuta,-72.5080387,7.8971458
1441,Cúcuta,-72.5080387,7.8971458
1442,Cúcuta,-72.5080387,7.8971458
1443,Armenia,44.6736646,40.7696272
1444,Armenia,44.6736646,40.7696272
1445,Armenia,44.6736646,40.7696272
1446,Armenia,44.6736646,40.7696272
1447,Armenia,44.6736646,40.7696272
1448,Armenia,44.6736646,40.7696272
1449,Armenia,44.6736646,40.7696272
1450,Armenia,44.6736646,40.7696272
1451,Armenia,44.6736646,40.7696272
1452,Armenia,44.6736646,40.7696272
1453,Armenia,44.6736646,40.7696272
1454,Armenia,44.6736646,40.7696272
1455,Pereira,-75.69464509999999,4.8142912
1456,Bucaramanga,-73.11728690000001,7.111461099999999
1457,Bucaramanga,-73.11728690000001,7.111461099999999
1458,Sincelejo,-75.4329805907975,9.31542935
1459,Sincelejo,-75.4329805907975,9.31542935
1460,Sincelejo,-75.4329805907975,9.31542935
1461,Sincelejo,-75.4329805907975,9.31542935
1462,Sincelejo,-75.4329805907975,9.31542935
1463,Sincelejo,-75.4329805907975,9.31542935
1464,Sincelejo,-75.4329805907975,9.31542935
1465,Ibagué,-75.2430012,4.4446595
1466,Ibagué,-75.2430012,4.4446595
1467,Ibagué,-75.2430012,4.4446595
1468,Ibagué,-75.2430012,4.4446595
1469,Cali,-76.5324943,3.4517922999999997
1470,Cali,-76.5324943,3.4517922999999997
1471,Cali,-76.5324943,3.4517922999999997
1472,Valledupar,-73.3757933882845,10.34311145
1473,Valledupar,-73.3757933882845,10.34311145
1474,Neiva,-75.2794417696023,3.0332673
1475,Neiva,-75.2794417696023,3.0332673
1476,Neiva,-75.2794417696023,3.0332673
1477,Santa Marta,-88.6118965,17.0920157
1478,Tunja,-73.361362,5.532363200000001
1479,Manizales,-75.5173198,5.068110400000001
1480,Manizales,-75.5173198,5.068110400000001
1481,Manizales,-75.5173198,5.068110400000001
1482,Manizales,-75.5173198,5.068110400000001
1483,Popayán,-76.6062744,2.4420181
1484,Popayán,-76.6062744,2.4420181
1485,Villavicencio,-73.6206667,4.1315113
1486,Villavicencio,-73.6206667,4.1315113
1487,Villavicencio,-73.6206667,4.1315113
1488,Villavicencio,-73.6206667,4.1315113
1489,Villavicencio,-73.6206667,4.1315113
1490,Villavicencio,-73.6206667,4.1315113
1491,Villavicencio,-73.6206667,4.1315113
1492,Villavicencio,-73.6206667,4.1315113
1493,Pasto,-77.27825159999999,1.2146286
1494,Armenia,44.6736646,40.7696272
1495,Medellín,-75.573553,6.2443382000000005
1496,Medellín,-75.573553,6.2443382000000005
1497,Bogotá,-74.0760439,4.59808
1498,Bogotá,-74.0760439,4.59808
1499,Bogotá,-74.0760439,4.59808
1500,Bogotá,-74.0760439,4.59808
1501,Bogotá,-74.0760439,4.59808
1502,Bogotá,-74.0760439,4.59808
1503,Bogotá,-74.0760439,4.59808
1504,Bogotá,-74.0760439,4.59808
1505,Bogotá,-74.0760439,4.59808
1506,Neiva,-75.2794417696023,3.0332673
1507,Santa Marta,-88.6118965,17.0920157
1508,Santa Marta,-88.6118965,17.0920157
1509,Armenia,44.6736646,40.7696272
1510,Armenia,44.6736646,40.7696272
1511,Bucaramanga,-73.11728690000001,7.111461099999999
1512,Bucaramanga,-73.11728690000001,7.111461099999999
1513,Bucaramanga,-73.11728690000001,7.111461099999999
1514,Ibagué,-75.2430012,4.4446595
1515,Ibagué,-75.2430012,4.4446595
1516,Cali,-76.5324943,3.4517922999999997
1517,Cali,-76.5324943,3.4517922999999997
1518,Cali,-76.5324943,3.4517922999999997
1519,Tunja,-73.361362,5.532363200000001
1520,Tunja,-73.361362,5.532363200000001
1521,Tunja,-73.361362,5.532363200000001
1522,Manizales,-75.5173198,5.068110400000001
1523,Manizales,-75.5173198,5.068110400000001
1524,Manizales,-75.5173198,5.068110400000001
1525,Manizales,-75.5173198,5.068110400000001
1526,Manizales,-75.5173198,5.068110400000001
1527,Florencia,11.2555757,43.769871200000004
1528,Barranquilla,-74.80130849999999,10.9799669
1529,Barranquilla,-74.80130849999999,10.9799669
1530,Barranquilla,-74.80130849999999,10.9799669
1531,Barranquilla,-74.80130849999999,10.9799669
1532,Barranquilla,-74.80130849999999,10.9799669
1533,Bogotá,-74.0760439,4.59808
1534,Bogotá,-74.0760439,4.59808
1535,Bogotá,-74.0760439,4.59808
1536,Cartagena,-1.0006184,37.6267868
1537,Cartagena,-1.0006184,37.6267868
1538,Cartagena,-1.0006184,37.6267868
1539,Tunja,-73.361362,5.532363200000001
1540,Tunja,-73.361362,5.532363200000001
1541,Manizales,-75.5173198,5.068110400000001
1542,Manizales,-75.5173198,5.068110400000001
1543,Florencia,11.2555757,43.769871200000004
1544,Popayán,-76.6062744,2.4420181
1545,Popayán,-76.6062744,2.4420181
1546,Popayán,-76.6062744,2.4420181
1547,Popayán,-76.6062744,2.4420181
1548,Valledupar,-73.3757933882845,10.34311145
1549,Valledupar,-73.3757933882845,10.34311145
1550,Valledupar,-73.3757933882845,10.34311145
1551,Valledupar,-73.3757933882845,10.34311145
1552,Monteria,-75.887029,8.7558921
1553,Monteria,-75.887029,8.7558921
1554,Monteria,-75.887029,8.7558921
1555,Neiva,-75.2794417696023,3.0332673
1556,Riohacha,-72.90697840000001,11.544634
1557,Riohacha,-72.90697840000001,11.544634
1558,Riohacha,-72.90697840000001,11.544634
1559,Villavicencio,-73.6206667,4.1315113
1560,Villavicencio,-73.6206667,4.1315113
1561,Pasto,-77.27825159999999,1.2146286
1562,Pasto,-77.27825159999999,1.2146286
1563,Pasto,-77.27825159999999,1.2146286
1564,Pasto,-77.27825159999999,1.2146286
1565,Pasto,-77.27825159999999,1.2146286
1566,Cúcuta,-72.5080387,7.8971458
1567,Armenia,44.6736646,40.7696272
1568,Armenia,44.6736646,40.7696272
1569,Armenia,44.6736646,40.7696272
1570,Pereira,-75.69464509999999,4.8142912
1571,Pereira,-75.69464509999999,4.8142912
1572,Pereira,-75.69464509999999,4.8142912
1573,Pereira,-75.69464509999999,4.8142912
1574,Pereira,-75.69464509999999,4.8142912
1575,Pereira,-75.69464509999999,4.8142912
1576,Bucaramanga,-73.11728690000001,7.111461099999999
1577,Sincelejo,-75.4329805907975,9.31542935
1578,Sincelejo,-75.4329805907975,9.31542935
1579,Sincelejo,-75.4329805907975,9.31542935
1580,Sincelejo,-75.4329805907975,9.31542935
1581,Cali,-76.5324943,3.4517922999999997
1582,Cali,-76.5324943,3.4517922999999997
1583,Cali,-76.5324943,3.4517922999999997
1584,Medellín,-75.573553,6.2443382000000005
1585,Medellín,-75.573553,6.2443382000000005
1586,Medellín,-75.573553,6.2443382000000005
1587,Medellín,-75.573553,6.2443382000000005
1588,Medellín,-75.573553,6.2443382000000005
1589,Medellín,-75.573553,6.2443382000000005
1590,Medellín,-75.573553,6.2443382000000005
1591,Medellín,-75.573553,6.2443382000000005
1592,Medellín,-75.573553,6.2443382000000005
1593,Medellín,-75.573553,6.2443382000000005
1594,Medellín,-75.573553,6.2443382000000005
1595,Medellín,-75.573553,6.2443382000000005
1596,Medellín,-75.573553,6.2443382000000005
1597,Cartagena,-1.0006184,37.6267868
1598,Cartagena,-1.0006184,37.6267868
1599,Valledupar,-73.3757933882845,10.34311145
1600,Valledupar,-73.3757933882845,10.34311145
1601,Quibdó,-76.6540463,5.684570900000001
1602,Quibdó,-76.6540463,5.684570900000001
1603,Quibdó,-76.6540463,5.684570900000001
1604,Quibdó,-76.6540463,5.684570900000001
1605,Quibdó,-76.6540463,5.684570900000001
1606,Pasto,-77.27825159999999,1.2146286
1607,Ibagué,-75.2430012,4.4446595
1608,Medellín,-75.573553,6.2443382000000005
1609,Popayán,-76.6062744,2.4420181
1610,Armenia,44.6736646,40.7696272
1611,Pereira,-75.69464509999999,4.8142912
1612,Bucaramanga,-73.11728690000001,7.111461099999999
1613,Bucaramanga,-73.11728690000001,7.111461099999999
1614,Manizales,-75.5173198,5.068110400000001
1615,Bogotá,-74.0760439,4.59808
1616,Cartagena,-1.0006184,37.6267868
1617,Tunja,-73.361362,5.532363200000001
1618,Manizales,-75.5173198,5.068110400000001
1619,Manizales,-75.5173198,5.068110400000001
1620,Popayán,-76.6062744,2.4420181
1621,Popayán,-76.6062744,2.4420181
1622,Popayán,-76.6062744,2.4420181
1623,Neiva,-75.2794417696023,3.0332673
1624,Neiva,-75.2794417696023,3.0332673
1625,Neiva,-75.2794417696023,3.0332673
1626,Neiva,-75.2794417696023,3.0332673
1627,Neiva,-75.2794417696023,3.0332673
1628,Villavicencio,-73.6206667,4.1315113
1629,Villavicencio,-73.6206667,4.1315113
1630,Villavicencio,-73.6206667,4.1315113
1631,Villavicencio,-73.6206667,4.1315113
1632,Bucaramanga,-73.11728690000001,7.111461099999999
1633,Bucaramanga,-73.11728690000001,7.111461099999999
1634,Bucaramanga,-73.11728690000001,7.111461099999999
1635,Cali,-76.5324943,3.4517922999999997
1636,Barranquilla,-74.80130849999999,10.9799669
1637,Barranquilla,-74.80130849999999,10.9799669
1638,Barranquilla,-74.80130849999999,10.9799669
1639,Barranquilla,-74.80130849999999,10.9799669
1640,Barranquilla,-74.80130849999999,10.9799669
1641,Barranquilla,-74.80130849999999,10.9799669
1642,Barranquilla,-74.80130849999999,10.9799669
1643,Bogotá,-74.0760439,4.59808
1644,Bogotá,-74.0760439,4.59808
1645,Bogotá,-74.0760439,4.59808
1646,Bogotá,-74.0760439,4.59808
1647,Bogotá,-74.0760439,4.59808
1648,Bogotá,-74.0760439,4.59808
1649,Cartagena,-1.0006184,37.6267868
1650,Cartagena,-1.0006184,37.6267868
1651,Cartagena,-1.0006184,37.6267868
1652,Tunja,-73.361362,5.532363200000001
1653,Tunja,-73.361362,5.532363200000001
1654,Manizales,-75.5173198,5.068110400000001
1655,Manizales,-75.5173198,5.068110400000001
1656,Manizales,-75.5173198,5.068110400000001
1657,Manizales,-75.5173198,5.068110400000001
1658,Florencia,11.2555757,43.769871200000004
1659,Florencia,11.2555757,43.769871200000004
1660,Florencia,11.2555757,43.769871200000004
1661,Florencia,11.2555757,43.769871200000004
1662,Popayán,-76.6062744,2.4420181
1663,Popayán,-76.6062744,2.4420181
1664,Valledupar,-73.3757933882845,10.34311145
1665,Valledupar,-73.3757933882845,10.34311145
1666,Valledupar,-73.3757933882845,10.34311145
1667,Valledupar,-73.3757933882845,10.34311145
1668,Monteria,-75.887029,8.7558921
1669,Monteria,-75.887029,8.7558921
1670,Monteria,-75.887029,8.7558921
1671,Monteria,-75.887029,8.7558921
1672,Monteria,-75.887029,8.7558921
1673,Quibdó,-76.6540463,5.684570900000001
1674,Quibdó,-76.6540463,5.684570900000001
1675,Quibdó,-76.6540463,5.684570900000001
1676,Quibdó,-76.6540463,5.684570900000001
1677,Quibdó,-76.6540463,5.684570900000001
1678,Quibdó,-76.6540463,5.684570900000001
1679,Quibdó,-76.6540463,5.684570900000001
1680,Quibdó,-76.6540463,5.684570900000001
1681,Neiva,-75.2794417696023,3.0332673
1682,Neiva,-75.2794417696023,3.0332673
1683,Riohacha,-72.90697840000001,11.544634
1684,Riohacha,-72.90697840000001,11.544634
1685,Riohacha,-72.90697840000001,11.544634
1686,Riohacha,-72.90697840000001,11.544634
1687,Santa Marta,-88.6118965,17.0920157
1688,Santa Marta,-88.6118965,17.0920157
1689,Villavicencio,-73.6206667,4.1315113
1690,Villavicencio,-73.6206667,4.1315113
1691,Villavicencio,-73.6206667,4.1315113
1692,Villavicencio,-73.6206667,4.1315113
1693,Pasto,-77.27825159999999,1.2146286
1694,Pasto,-77.27825159999999,1.2146286
1695,Pasto,-77.27825159999999,1.2146286
1696,Pasto,-77.27825159999999,1.2146286
1697,Pasto,-77.27825159999999,1.2146286
1698,Pasto,-77.27825159999999,1.2146286
1699,Pasto,-77.27825159999999,1.2146286
1700,Pasto,-77.27825159999999,1.2146286
1701,Armenia,44.6736646,40.7696272
1702,Armenia,44.6736646,40.7696272
1703,Armenia,44.6736646,40.7696272
1704,Armenia,44.6736646,40.7696272
1705,Armenia,44.6736646,40.7696272
1706,Pereira,-75.69464509999999,4.8142912
1707,Pereira,-75.69464509999999,4.8142912
1708,Pereira,-75.69464509999999,4.8142912
1709,Pereira,-75.69464509999999,4.8142912
1710,Pereira,-75.69464509999999,4.8142912
1711,Pereira,-75.69464509999999,4.8142912
1712,Pereira,-75.69464509999999,4.8142912
1713,Pereira,-75.69464509999999,4.8142912
1714,Bucaramanga,-73.11728690000001,7.111461099999999
1715,Bucaramanga,-73.11728690000001,7.111461099999999
1716,Bucaramanga,-73.11728690000001,7.111461099999999
1717,Bucaramanga,-73.11728690000001,7.111461099999999
1718,Sincelejo,-75.4329805907975,9.31542935
1719,Sincelejo,-75.4329805907975,9.31542935
1720,Sincelejo,-75.4329805907975,9.31542935
1721,Sincelejo,-75.4329805907975,9.31542935
1722,Sincelejo,-75.4329805907975,9.31542935
1723,Sincelejo,-75.4329805907975,9.31542935
1724,Sincelejo,-75.4329805907975,9.31542935
1725,Sincelejo,-75.4329805907975,9.31542935
1726,Sincelejo,-75.4329805907975,9.31542935
1727,Sincelejo,-75.4329805907975,9.31542935
1728,Ibagué,-75.2430012,4.4446595
1729,Ibagué,-75.2430012,4.4446595
1730,Ibagué,-75.2430012,4.4446595
1731,Ibagué,-75.2430012,4.4446595
1732,Ibagué,-75.2430012,4.4446595
1733,Ibagué,-75.2430012,4.4446595
1734,Ibagué,-75.2430012,4.4446595
1735,Cali,-76.5324943,3.4517922999999997
1736,Cali,-76.5324943,3.4517922999999997
1737,Neiva,-75.2794417696023,3.0332673
1738,Tunja,-73.361362,5.532363200000001
1739,Tunja,-73.361362,5.532363200000001
1740,Florencia,11.2555757,43.769871200000004
1741,Florencia,11.2555757,43.769871200000004
1742,Villavicencio,-73.6206667,4.1315113
1743,Pasto,-77.27825159999999,1.2146286
1744,Pasto,-77.27825159999999,1.2146286
1745,Pasto,-77.27825159999999,1.2146286
1746,Medellín,-75.573553,6.2443382000000005
1747,Medellín,-75.573553,6.2443382000000005
1748,Medellín,-75.573553,6.2443382000000005
1749,Medellín,-75.573553,6.2443382000000005
1750,Medellín,-75.573553,6.2443382000000005
1751,Medellín,-75.573553,6.2443382000000005
1752,Bogotá,-74.0760439,4.59808
1753,Bogotá,-74.0760439,4.59808
1754,Manizales,-75.5173198,5.068110400000001
1755,Manizales,-75.5173198,5.068110400000001
1756,Manizales,-75.5173198,5.068110400000001
1757,Florencia,11.2555757,43.769871200000004
1758,Florencia,11.2555757,43.769871200000004
1759,Neiva,-75.2794417696023,3.0332673
1760,Cúcuta,-72.5080387,7.8971458
1761,Cúcuta,-72.5080387,7.8971458
1762,Armenia,44.6736646,40.7696272
1763,Armenia,44.6736646,40.7696272
1764,Bucaramanga,-73.11728690000001,7.111461099999999
1765,Bucaramanga,-73.11728690000001,7.111461099999999
1766,Bucaramanga,-73.11728690000001,7.111461099999999
1767,Ibagué,-75.2430012,4.4446595
1768,Cali,-76.5324943,3.4517922999999997
1769,Cali,-76.5324943,3.4517922999999997
1770,Cali,-76.5324943,3.4517922999999997
1771,Cali,-76.5324943,3.4517922999999997
1772,Tunja,-73.361362,5.532363200000001
1773,Tunja,-73.361362,5.532363200000001
1774,Tunja,-73.361362,5.532363200000001
1775,Manizales,-75.5173198,5.068110400000001
1776,Manizales,-75.5173198,5.068110400000001
1777,Manizales,-75.5173198,5.068110400000001
1778,Manizales,-75.5173198,5.068110400000001
1779,Manizales,-75.5173198,5.068110400000001
1780,Florencia,11.2555757,43.769871200000004
1781,Popayán,-76.6062744,2.4420181
1782,Neiva,-75.2794417696023,3.0332673
1783,Neiva,-75.2794417696023,3.0332673
1784,Villavicencio,-73.6206667,4.1315113
1785,Villavicencio,-73.6206667,4.1315113
1786,Villavicencio,-73.6206667,4.1315113
1787,Villavicencio,-73.6206667,4.1315113
1788,Villavicencio,-73.6206667,4.1315113
1789,Villavicencio,-73.6206667,4.1315113
1790,Villavicencio,-73.6206667,4.1315113
1791,Pasto,-77.27825159999999,1.2146286
1792,Armenia,44.6736646,40.7696272
1793,Armenia,44.6736646,40.7696272
1794,Armenia,44.6736646,40.7696272
1795,Medellín,-75.573553,6.2443382000000005
1796,Medellín,-75.573553,6.2443382000000005
1797,Medellín,-75.573553,6.2443382000000005
1798,Bogotá,-74.0760439,4.59808
1799,Bogotá,-74.0760439,4.59808
1800,Bogotá,-74.0760439,4.59808
1801,Cartagena,-1.0006184,37.6267868
1802,Cartagena,-1.0006184,37.6267868
1803,Tunja,-73.361362,5.532363200000001
1804,Tunja,-73.361362,5.532363200000001
1805,Tunja,-73.361362,5.532363200000001
1806,Manizales,-75.5173198,5.068110400000001
1807,Manizales,-75.5173198,5.068110400000001
1808,Popayán,-76.6062744,2.4420181
1809,Valledupar,-73.3757933882845,10.34311145
1810,Valledupar,-73.3757933882845,10.34311145
1811,Valledupar,-73.3757933882845,10.34311145
1812,Valledupar,-73.3757933882845,10.34311145
1813,Valledupar,-73.3757933882845,10.34311145
1814,Valledupar,-73.3757933882845,10.34311145
1815,Valledupar,-73.3757933882845,10.34311145
1816,Quibdó,-76.6540463,5.684570900000001
1817,Quibdó,-76.6540463,5.684570900000001
1818,Quibdó,-76.6540463,5.684570900000001
1819,Quibdó,-76.6540463,5.684570900000001
1820,Quibdó,-76.6540463,5.684570900000001
1821,Quibdó,-76.6540463,5.684570900000001
1822,Quibdó,-76.6540463,5.684570900000001
1823,Quibdó,-76.6540463,5.684570900000001
1824,Quibdó,-76.6540463,5.684570900000001
1825,Santa Marta,-88.6118965,17.0920157
1826,Santa Marta,-88.6118965,17.0920157
1827,Santa Marta,-88.6118965,17.0920157
1828,Villavicencio,-73.6206667,4.1315113
1829,Villavicencio,-73.6206667,4.1315113
1830,Villavicencio,-73.6206667,4.1315113
1831,Villavicencio,-73.6206667,4.1315113
1832,Villavicencio,-73.6206667,4.1315113
1833,Pasto,-77.27825159999999,1.2146286
1834,Pasto,-77.27825159999999,1.2146286
1835,Pereira,-75.69464509999999,4.8142912
1836,Pereira,-75.69464509999999,4.8142912
1837,Pereira,-75.69464509999999,4.8142912
1838,Pereira,-75.69464509999999,4.8142912
1839,Pereira,-75.69464509999999,4.8142912
1840,Bucaramanga,-73.11728690000001,7.111461099999999
1841,Sincelejo,-75.4329805907975,9.31542935
1842,Sincelejo,-75.4329805907975,9.31542935
1843,Sincelejo,-75.4329805907975,9.31542935
1844,Sincelejo,-75.4329805907975,9.31542935
1845,Sincelejo,-75.4329805907975,9.31542935
1846,Sincelejo,-75.4329805907975,9.31542935
1847,Sincelejo,-75.4329805907975,9.31542935
1848,Sincelejo,-75.4329805907975,9.31542935
1849,Sincelejo,-75.4329805907975,9.31542935
1850,Sincelejo,-75.4329805907975,9.31542935
1851,Sincelejo,-75.4329805907975,9.31542935
1852,Sincelejo,-75.4329805907975,9.31542935
1853,Sincelejo,-75.4329805907975,9.31542935
1854,Sincelejo,-75.4329805907975,9.31542935
1855,Sincelejo,-75.4329805907975,9.31542935
1856,Ibagué,-75.2430012,4.4446595
1857,Ibagué,-75.2430012,4.4446595
1858,Ibagué,-75.2430012,4.4446595
1859,Ibagué,-75.2430012,4.4446595
1860,Ibagué,-75.2430012,4.4446595
1861,Ibagué,-75.2430012,4.4446595
1862,Cali,-76.5324943,3.4517922999999997
1863,Cali,-76.5324943,3.4517922999999997
1864,Cali,-76.5324943,3.4517922999999997
1865,Cali,-76.5324943,3.4517922999999997
1866,San Andrés,-90.45208303237891,17.391202800000002
1867,Barranquilla,-74.80130849999999,10.9799669
1868,Barranquilla,-74.80130849999999,10.9799669
1869,Barranquilla,-74.80130849999999,10.9799669
1870,Barranquilla,-74.80130849999999,10.9799669
